gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges,Churn,TotalCharges
Female,0,Yes,23,Yes,No,DSL,Two year,26,No,598
Male,1,Yes,61,Yes,No,DSL,One year,99,No,6039
Female,0,Yes,54,Yes,Yes,Fiber optic,Month-to-month,70,No,3780
Male,0,No,15,Yes,No,DSL,Month-to-month,76,Yes,1140
Female,0,Yes,64,Yes,Yes,Fiber optic,Month-to-month,25,No,1600
Female,0,Yes,18,Yes,Yes,Fiber optic,Month-to-month,65,No,1170
Male,0,No,52,Yes,No,Fiber optic,Month-to-month,103,No,5356
Male,0,No,17,Yes,Yes,Fiber optic,Month-to-month,20,No,340
Female,0,Yes,27,Yes,Yes,Fiber optic,Month-to-month,20,No,540
Female,0,No,58,Yes,Yes,Fiber optic,Month-to-month,111,No,6438
Female,0,Yes,68,Yes,No,Fiber optic,Month-to-month,109,No,7412
Male,0,No,1,Yes,Yes,DSL,Two year,19,No,19
Female,0,No,55,Yes,No,DSL,Two year,66,No,3630
Female,0,No,72,Yes,Yes,Fiber optic,Month-to-month,84,No,6048
Female,0,No,6,No,Yes,Fiber optic,Month-to-month,45,No,270
Female,0,No,60,Yes,No,Fiber optic,One year,100,No,6000
Male,0,Yes,61,Yes,Yes,DSL,Month-to-month,106,Yes,6466
Female,0,No,2,Yes,No,DSL,Two year,21,Yes,42
Male,0,No,63,Yes,No,Fiber optic,Month-to-month,72,No,4536
Female,0,No,17,Yes,No,Fiber optic,Month-to-month,84,No,1428
Male,1,No,58,Yes,No,DSL,Month-to-month,99,Yes,5742
Female,0,Yes,26,Yes,No,DSL,Two year,50,No,1300
Female,0,Yes,53,No,No,DSL,Two year,49,No,2597
Female,0,No,25,Yes,No,DSL,One year,19,No,475
Female,0,No,1,Yes,Yes,DSL,Two year,82,Yes,82
Female,0,Yes,24,Yes,Yes,DSL,Month-to-month,21,No,504
Female,0,No,2,Yes,No,DSL,Two year,69,No,138
Male,0,No,1,Yes,No,Fiber optic,One year,20,Yes,20
Female,0,No,67,Yes,No,Fiber optic,Month-to-month,75,No,5025
Male,0,No,17,No,Yes,DSL,One year,55,No,935
Male,0,No,11,Yes,Yes,DSL,Month-to-month,70,No,770
Male,0,No,51,Yes,No,Fiber optic,Month-to-month,25,No,1275
Female,0,No,3,Yes,No,Fiber optic,Two year,70,No,210
Female,1,No,1,Yes,Yes,DSL,Two year,79,Yes,79
Female,0,Yes,1,Yes,Yes,DSL,Two year,70,Yes,70
Female,1,No,72,Yes,No,DSL,Month-to-month,84,No,6048
Male,0,No,19,Yes,Yes,Fiber optic,Month-to-month,65,No,1235
Male,0,No,65,Yes,No,DSL,Two year,26,No,1690
Female,0,No,45,Yes,Yes,Fiber optic,Month-to-month,100,No,4500
Male,0,No,5,Yes,No,DSL,One year,89,No,445
Female,0,No,56,No,No,DSL,Month-to-month,45,No,2520
Female,1,No,4,Yes,Yes,Fiber optic,One year,74,No,296
Female,0,No,64,Yes,Yes,DSL,One year,86,No,5504
Female,0,Yes,41,Yes,Yes,Fiber optic,One year,20,No,820
Female,0,No,35,Yes,No,Fiber optic,Month-to-month,61,No,2135
Female,0,No,1,No,Yes,Fiber optic,Month-to-month,25,Yes,25
Female,1,No,3,Yes,No,DSL,One year,79,Yes,237
Male,1,No,61,Yes,No,DSL,Month-to-month,25,No,1525
Male,1,No,1,Yes,No,Fiber optic,Month-to-month,74,Yes,74
Female,0,Yes,35,Yes,No,DSL,Month-to-month,56,No,1960
Female,0,Yes,69,Yes,No,DSL,Month-to-month,113,No,7797
Female,0,No,64,Yes,Yes,DSL,Two year,68,No,4352
Male,0,Yes,51,Yes,Yes,Fiber optic,Month-to-month,110,No,5610
Male,0,Yes,17,Yes,Yes,DSL,Two year,20,No,340
Female,0,Yes,69,No,No,DSL,Two year,44,No,3036
Male,0,Yes,1,No,Yes,Fiber optic,One year,31,Yes,31
Female,0,Yes,21,Yes,Yes,Fiber optic,Month-to-month,65,No,1365
Female,0,No,54,Yes,Yes,Fiber optic,Month-to-month,97,No,5238
Male,0,No,1,No,No,Fiber optic,Month-to-month,23,Yes,23
Male,0,No,4,Yes,No,Fiber optic,Month-to-month,70,Yes,280
Male,0,Yes,0,Yes,Yes,Fiber optic,Two year,62,No,0
Male,0,No,7,Yes,Yes,Fiber optic,Month-to-month,70,No,490
Male,0,Yes,32,Yes,No,Fiber optic,One year,19,No,608
Male,0,Yes,72,Yes,No,DSL,Two year,20,No,1440
Male,0,No,19,No,No,DSL,Month-to-month,40,Yes,760
Male,0,Yes,10,Yes,Yes,Fiber optic,Month-to-month,20,No,200
Male,1,No,21,Yes,No,DSL,Two year,69,Yes,1449
Female,1,No,45,Yes,Yes,Fiber optic,Month-to-month,70,No,3150
Male,1,No,32,Yes,Yes,Fiber optic,Month-to-month,20,No,640
Female,0,No,40,Yes,Yes,Fiber optic,Two year,106,No,4240
Female,0,No,47,No,Yes,Fiber optic,Month-to-month,42,No,1974
Female,0,No,36,No,No,DSL,One year,53,No,1908
Female,0,Yes,69,Yes,No,DSL,Month-to-month,105,No,7245
Female,0,No,71,Yes,Yes,Fiber optic,One year,81,No,5751
Male,0,No,35,No,Yes,DSL,Month-to-month,53,No,1855
Male,0,No,3,Yes,Yes,DSL,Two year,55,No,165
Male,1,No,72,Yes,Yes,DSL,One year,110,No,7920
Male,0,Yes,72,Yes,Yes,DSL,One year,91,No,6552
Female,0,Yes,68,Yes,No,DSL,Month-to-month,73,No,4964
Female,0,No,42,No,No,DSL,Month-to-month,55,No,2310
Male,1,No,21,Yes,Yes,Fiber optic,Month-to-month,20,No,420
Female,1,No,8,Yes,Yes,Fiber optic,Month-to-month,92,Yes,736
Male,1,No,10,Yes,Yes,Fiber optic,Month-to-month,75,No,750
Female,0,No,71,Yes,Yes,DSL,Month-to-month,107,No,7597
Female,1,No,46,Yes,No,DSL,One year,91,No,4186
Female,0,Yes,3,Yes,No,Fiber optic,Month-to-month,80,No,240
Female,1,No,12,Yes,No,DSL,One year,91,Yes,1092
Female,0,No,26,No,Yes,Fiber optic,One year,48,No,1248
Male,0,No,3,Yes,No,Fiber optic,One year,50,No,150
Female,0,No,49,Yes,No,DSL,Month-to-month,74,No,3626
Male,0,No,33,Yes,No,Fiber optic,Two year,81,No,2673
Male,0,No,42,Yes,Yes,Fiber optic,Month-to-month,94,No,3948
Male,0,Yes,31,Yes,Yes,DSL,Month-to-month,75,No,2325
Male,1,Yes,68,Yes,Yes,Fiber optic,Month-to-month,107,No,7276
Male,1,Yes,66,Yes,No,DSL,Month-to-month,116,No,7656
Male,0,Yes,58,Yes,No,DSL,Month-to-month,20,No,1160
Male,0,Yes,35,Yes,No,DSL,Month-to-month,20,No,700
Male,0,No,1,Yes,Yes,DSL,Month-to-month,20,No,20
Female,0,No,40,Yes,No,DSL,Month-to-month,75,No,3000
Female,0,No,13,Yes,No,Fiber optic,Month-to-month,76,No,988
Male,0,No,57,Yes,No,DSL,Month-to-month,56,No,3192
Male,0,No,1,Yes,Yes,Fiber optic,Month-to-month,46,Yes,46
Female,0,No,46,Yes,Yes,Fiber optic,One year,54,Yes,2484
Female,1,Yes,40,Yes,No,DSL,Month-to-month,95,Yes,3800
Male,0,Yes,21,Yes,No,Fiber optic,Two year,78,Yes,1638
Female,0,No,6,Yes,Yes,Fiber optic,Month-to-month,98,Yes,588
Male,0,Yes,59,Yes,Yes,Fiber optic,Month-to-month,111,No,6549
Male,0,No,15,Yes,No,DSL,One year,59,Yes,885
Female,0,No,27,Yes,No,Fiber optic,Month-to-month,95,Yes,2565
Male,0,No,71,Yes,No,DSL,Month-to-month,116,No,8236
Female,0,No,45,Yes,No,Fiber optic,Month-to-month,89,No,4005
Male,0,No,4,Yes,No,DSL,Month-to-month,21,No,84
Female,0,No,1,Yes,Yes,DSL,One year,20,Yes,20
Male,0,Yes,47,Yes,Yes,Fiber optic,One year,99,Yes,4653
Male,0,No,34,Yes,Yes,Fiber optic,Month-to-month,50,No,1700
Female,0,Yes,18,Yes,No,DSL,Month-to-month,54,No,972
Female,0,No,8,Yes,Yes,Fiber optic,Month-to-month,54,No,432
Male,0,No,7,No,Yes,Fiber optic,Month-to-month,36,No,252
Male,0,Yes,5,Yes,Yes,Fiber optic,Month-to-month,84,Yes,420
Female,0,No,39,Yes,Yes,Fiber optic,Month-to-month,59,No,2301
Male,0,Yes,29,Yes,Yes,Fiber optic,Two year,21,No,609
Female,0,No,1,Yes,No,DSL,Month-to-month,55,Yes,55
Male,0,Yes,31,No,Yes,Fiber optic,One year,25,No,775
Male,0,No,2,No,Yes,Fiber optic,Month-to-month,24,No,48
Male,0,No,63,Yes,No,DSL,One year,71,No,4473
Male,0,No,20,Yes,No,DSL,One year,79,No,1580
Female,0,No,71,Yes,No,DSL,Two year,83,No,5893
Female,0,No,66,Yes,No,Fiber optic,Month-to-month,61,No,4026
Male,0,No,8,Yes,No,DSL,One year,45,Yes,360
Female,0,No,2,Yes,No,Fiber optic,Two year,96,Yes,192
Male,0,No,3,No,Yes,Fiber optic,Month-to-month,35,No,105
Female,0,No,47,Yes,No,DSL,Month-to-month,20,No,940
Male,0,No,2,No,Yes,Fiber optic,One year,49,Yes,98
Male,0,No,1,Yes,No,DSL,Month-to-month,74,No,74
Female,0,No,7,Yes,No,DSL,One year,20,No,140
Male,0,Yes,69,Yes,Yes,DSL,One year,105,No,7245
Male,0,No,5,Yes,No,DSL,Month-to-month,105,No,525
Female,0,No,71,Yes,Yes,Fiber optic,Month-to-month,20,No,1420
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,74,Yes,74
Female,0,Yes,14,Yes,No,DSL,One year,90,Yes,1260
Female,0,No,29,Yes,Yes,Fiber optic,Month-to-month,19,No,551
Male,0,No,56,Yes,No,DSL,Month-to-month,82,No,4592
Male,1,No,6,Yes,No,Fiber optic,Month-to-month,96,Yes,576
Male,1,No,1,No,Yes,Fiber optic,Month-to-month,40,Yes,40
Female,0,Yes,46,Yes,Yes,Fiber optic,Month-to-month,91,No,4186
Male,0,No,20,Yes,No,DSL,Month-to-month,108,No,2160
Female,1,No,20,Yes,No,DSL,Two year,86,Yes,1720
Female,1,No,37,Yes,Yes,DSL,One year,76,Yes,2812
Female,0,Yes,24,Yes,Yes,Fiber optic,One year,20,No,480
Male,0,Yes,29,Yes,No,Fiber optic,Month-to-month,95,Yes,2755
Female,0,No,21,Yes,Yes,Fiber optic,Month-to-month,104,Yes,2184
Male,0,Yes,19,Yes,No,DSL,Two year,103,Yes,1957
Female,0,No,54,Yes,No,DSL,Two year,81,No,4374
Male,0,No,2,Yes,No,Fiber optic,Month-to-month,19,Yes,38
Female,1,No,27,Yes,No,Fiber optic,Month-to-month,104,Yes,2808
Male,0,No,46,No,Yes,DSL,Two year,61,No,2806
Female,0,No,18,Yes,No,DSL,Two year,20,No,360
Female,0,Yes,43,Yes,No,DSL,Month-to-month,56,Yes,2408
Female,0,No,3,Yes,No,DSL,Two year,20,No,60
Male,0,No,4,Yes,Yes,DSL,One year,45,No,180
Male,0,Yes,6,Yes,Yes,Fiber optic,Month-to-month,84,Yes,504
Male,1,No,35,Yes,Yes,Fiber optic,One year,101,No,3535
Female,0,Yes,68,No,No,DSL,Month-to-month,60,No,4080
Female,0,No,5,Yes,No,DSL,Month-to-month,96,Yes,480
Female,0,No,3,Yes,No,DSL,Month-to-month,45,No,135
Female,1,No,4,Yes,Yes,DSL,One year,73,No,292
Female,0,No,4,Yes,No,DSL,Month-to-month,25,No,100
Female,0,No,2,Yes,No,DSL,Month-to-month,80,Yes,160
Male,0,Yes,40,Yes,Yes,Fiber optic,Month-to-month,110,No,4400
Male,0,No,10,Yes,No,DSL,Month-to-month,95,No,950
Male,1,No,24,Yes,No,Fiber optic,Month-to-month,80,No,1920
Female,1,No,72,Yes,No,DSL,Two year,107,No,7704
Female,0,No,24,Yes,No,DSL,Month-to-month,99,Yes,2376
Female,0,No,72,Yes,No,DSL,Two year,87,No,6264
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,52,Yes,52
Female,0,No,18,Yes,Yes,DSL,Month-to-month,88,Yes,1584
Male,0,No,4,No,No,DSL,Month-to-month,40,No,160
Male,1,No,36,Yes,No,Fiber optic,Month-to-month,91,Yes,3276
Female,0,No,11,Yes,No,DSL,Two year,75,No,825
Male,0,No,1,Yes,Yes,DSL,Month-to-month,70,Yes,70
Male,0,No,42,Yes,No,DSL,Two year,80,No,3360
Female,1,No,16,Yes,Yes,DSL,Two year,85,Yes,1360
Male,0,No,50,Yes,Yes,Fiber optic,Month-to-month,114,No,5700
Female,0,Yes,38,Yes,No,Fiber optic,Month-to-month,20,No,760
Male,1,Yes,24,Yes,No,DSL,Two year,80,No,1920
Male,0,Yes,31,Yes,No,DSL,Two year,60,No,1860
Male,0,Yes,8,Yes,No,Fiber optic,Month-to-month,19,No,152
Female,1,No,43,Yes,No,DSL,Month-to-month,108,Yes,4644
Female,0,No,57,Yes,Yes,Fiber optic,Two year,70,No,3990
Female,0,Yes,13,Yes,No,DSL,Two year,21,No,273
Male,0,No,40,Yes,Yes,Fiber optic,One year,90,No,3600
Male,0,Yes,23,Yes,No,Fiber optic,Month-to-month,20,No,460
Female,0,Yes,72,Yes,No,DSL,Month-to-month,84,No,6048
Female,0,No,55,Yes,Yes,Fiber optic,Month-to-month,84,No,4620
Male,0,No,48,Yes,Yes,DSL,Two year,111,No,5328
Female,0,Yes,36,Yes,No,Fiber optic,Month-to-month,97,Yes,3492
Male,0,No,11,Yes,No,DSL,Month-to-month,69,No,759
Female,0,No,1,Yes,No,Fiber optic,One year,85,No,85
Female,0,No,53,Yes,No,Fiber optic,Month-to-month,98,Yes,5194
Male,0,No,70,No,Yes,DSL,Month-to-month,51,No,3570
Male,0,No,12,Yes,Yes,Fiber optic,Month-to-month,96,No,1152
Male,0,No,22,Yes,No,DSL,Month-to-month,95,Yes,2090
Female,0,Yes,55,Yes,No,DSL,One year,69,No,3795
Female,1,No,28,Yes,Yes,Fiber optic,Month-to-month,64,No,1792
Female,0,Yes,58,Yes,No,DSL,Month-to-month,20,No,1160
Male,0,No,19,Yes,No,Fiber optic,Month-to-month,20,No,380
Female,0,No,19,Yes,Yes,Fiber optic,Month-to-month,95,Yes,1805
Male,0,No,31,Yes,No,Fiber optic,Month-to-month,72,No,2232
Female,0,No,13,Yes,No,DSL,Two year,89,Yes,1157
Male,0,No,1,Yes,No,DSL,Month-to-month,20,Yes,20
Male,0,Yes,1,Yes,Yes,Fiber optic,Month-to-month,71,Yes,71
Female,1,No,18,Yes,No,DSL,Month-to-month,74,No,1332
Female,0,Yes,2,Yes,No,DSL,Month-to-month,20,No,40
Male,0,No,70,Yes,No,DSL,Month-to-month,65,No,4550
Male,1,No,44,Yes,No,Fiber optic,One year,19,No,836
Female,0,Yes,4,Yes,No,DSL,One year,21,No,84
Male,0,No,65,Yes,No,Fiber optic,Month-to-month,76,No,4940
Female,1,No,71,Yes,No,DSL,One year,100,No,7100
Female,0,Yes,64,Yes,No,Fiber optic,One year,54,No,3456
Female,0,No,28,Yes,No,DSL,Month-to-month,92,Yes,2576
Female,1,No,16,Yes,No,Fiber optic,Month-to-month,96,Yes,1536
Female,0,Yes,70,Yes,Yes,DSL,One year,114,Yes,7980
Female,0,Yes,39,Yes,No,DSL,Month-to-month,82,No,3198
Male,0,No,19,Yes,Yes,DSL,One year,45,No,855
Female,0,No,60,Yes,Yes,DSL,Month-to-month,105,No,6300
Male,0,No,51,Yes,No,DSL,Two year,90,No,4590
Female,1,No,56,Yes,Yes,DSL,One year,110,No,6160
Male,0,No,66,Yes,Yes,Fiber optic,Two year,105,Yes,6930
Female,0,Yes,58,No,Yes,DSL,Two year,56,No,3248
Female,0,Yes,69,Yes,Yes,Fiber optic,One year,59,No,4071
Female,0,No,27,Yes,No,DSL,Month-to-month,56,No,1512
Female,0,No,1,Yes,No,DSL,Two year,49,No,49
Female,0,No,7,No,No,Fiber optic,Month-to-month,25,No,175
Male,1,No,8,Yes,No,DSL,Month-to-month,70,Yes,560
Male,0,Yes,15,Yes,Yes,DSL,Two year,70,No,1050
Male,0,No,9,Yes,No,Fiber optic,Month-to-month,20,No,180
Male,0,No,12,Yes,No,Fiber optic,Month-to-month,67,No,804
Female,0,No,25,Yes,Yes,Fiber optic,Two year,71,No,1775
Female,0,Yes,28,Yes,No,DSL,Two year,81,Yes,2268
Female,0,No,49,Yes,No,DSL,Two year,101,No,4949
Male,1,No,57,No,Yes,Fiber optic,Month-to-month,45,Yes,2565
Male,0,No,11,Yes,Yes,Fiber optic,One year,21,No,231
Female,0,Yes,37,Yes,No,Fiber optic,Month-to-month,95,No,3515
Male,0,No,40,Yes,Yes,DSL,Month-to-month,101,Yes,4040
Male,0,No,54,No,Yes,Fiber optic,One year,45,No,2430
Male,0,No,12,Yes,No,DSL,Two year,85,No,1020
Male,0,No,4,Yes,No,Fiber optic,Two year,55,No,220
Male,0,Yes,66,Yes,No,Fiber optic,Month-to-month,103,No,6798
Male,0,Yes,70,No,No,DSL,One year,60,No,4200
Female,0,No,1,Yes,Yes,Fiber optic,One year,75,Yes,75
Male,0,No,58,Yes,No,DSL,Two year,103,Yes,5974
Male,1,No,47,Yes,Yes,DSL,Two year,86,No,4042
Female,1,No,4,Yes,Yes,Fiber optic,One year,79,Yes,316
Female,0,Yes,57,Yes,No,DSL,Month-to-month,59,No,3363
Female,0,No,15,Yes,No,DSL,Two year,94,No,1410
Female,0,No,24,Yes,No,DSL,One year,90,No,2160
Female,0,No,20,Yes,No,DSL,Two year,19,No,380
Male,1,No,61,Yes,Yes,DSL,Month-to-month,98,No,5978
Female,0,No,16,No,No,Fiber optic,Month-to-month,50,Yes,800
Female,0,No,72,Yes,Yes,DSL,Two year,98,No,7056
Female,1,No,14,No,No,DSL,Month-to-month,40,No,560
Male,0,No,2,Yes,Yes,Fiber optic,Month-to-month,46,Yes,92
Male,0,Yes,64,Yes,No,DSL,One year,92,No,5888
Male,0,No,30,Yes,Yes,Fiber optic,Two year,20,No,600
Male,0,No,64,Yes,Yes,Fiber optic,One year,89,No,5696
Male,0,No,61,Yes,No,Fiber optic,Month-to-month,112,Yes,6832
Female,0,Yes,50,Yes,Yes,DSL,Month-to-month,84,No,4200
Female,0,No,47,Yes,No,Fiber optic,Month-to-month,95,No,4465
Male,0,No,51,Yes,Yes,Fiber optic,Month-to-month,60,No,3060
Female,0,No,37,Yes,No,DSL,Two year,91,No,3367
Female,1,No,64,Yes,Yes,Fiber optic,Month-to-month,97,No,6208
Male,0,No,60,No,Yes,Fiber optic,Month-to-month,60,No,3600
Male,0,No,1,Yes,Yes,Fiber optic,One year,20,No,20
Male,0,No,14,Yes,No,DSL,Month-to-month,82,No,1148
Female,0,No,1,Yes,No,DSL,Two year,76,Yes,76
Female,0,Yes,17,Yes,No,DSL,One year,88,Yes,1496
Male,0,No,63,Yes,Yes,DSL,One year,104,No,6552
Female,0,Yes,72,Yes,No,DSL,One year,26,No,1872
Male,0,Yes,29,Yes,Yes,Fiber optic,Two year,101,No,2929
Female,0,Yes,18,Yes,No,DSL,Month-to-month,62,No,1116
Male,1,No,38,Yes,No,DSL,One year,70,Yes,2660
Male,1,No,26,Yes,Yes,DSL,Two year,19,No,494
Male,1,No,70,Yes,No,DSL,Month-to-month,105,No,7350
Female,0,No,7,Yes,No,Fiber optic,Month-to-month,79,Yes,553
Female,0,No,22,Yes,Yes,Fiber optic,Month-to-month,21,No,462
Female,0,Yes,25,Yes,Yes,Fiber optic,Month-to-month,55,No,1375
Male,0,No,33,No,Yes,DSL,One year,39,No,1287
Male,1,No,27,Yes,No,Fiber optic,Month-to-month,96,Yes,2592
Male,0,Yes,15,Yes,Yes,Fiber optic,Month-to-month,75,Yes,1125
Female,0,No,41,Yes,No,DSL,Month-to-month,25,No,1025
Male,0,No,38,Yes,Yes,Fiber optic,Month-to-month,95,No,3610
Male,1,No,44,Yes,No,Fiber optic,Month-to-month,89,No,3916
Male,0,Yes,66,Yes,No,DSL,Month-to-month,20,No,1320
Male,0,Yes,19,Yes,No,DSL,Two year,21,No,399
Male,0,No,17,Yes,No,DSL,One year,90,Yes,1530
Male,0,No,7,Yes,No,DSL,Month-to-month,75,No,525
Female,1,No,21,Yes,Yes,Fiber optic,Month-to-month,72,No,1512
Male,0,No,61,Yes,Yes,DSL,Month-to-month,94,Yes,5734
Female,0,No,4,Yes,Yes,Fiber optic,Month-to-month,51,No,204
Male,0,Yes,58,Yes,Yes,DSL,Two year,75,No,4350
Female,0,Yes,21,No,Yes,DSL,Month-to-month,56,Yes,1176
Male,0,Yes,60,Yes,Yes,Fiber optic,Month-to-month,20,No,1200
Female,0,No,43,Yes,No,Fiber optic,Month-to-month,26,No,1118
Male,1,No,36,Yes,Yes,Fiber optic,Month-to-month,85,Yes,3060
Female,1,No,57,No,Yes,Fiber optic,Month-to-month,55,No,3135
Male,0,No,24,Yes,Yes,Fiber optic,Month-to-month,55,No,1320
Male,0,Yes,68,Yes,No,DSL,Two year,105,No,7140
Male,0,No,72,Yes,Yes,DSL,One year,95,No,6840
Male,0,No,9,No,Yes,Fiber optic,Month-to-month,40,No,360
Male,0,Yes,66,Yes,Yes,Fiber optic,Month-to-month,80,No,5280
Female,0,No,8,Yes,No,DSL,Month-to-month,74,No,592
Female,0,Yes,50,Yes,No,Fiber optic,One year,103,No,5150
Female,0,No,10,Yes,Yes,DSL,Two year,76,No,760
Male,0,No,54,No,Yes,Fiber optic,Month-to-month,30,No,1620
Female,0,No,1,Yes,Yes,DSL,Two year,80,Yes,80
Male,0,No,71,Yes,No,Fiber optic,Month-to-month,109,No,7739
Male,0,Yes,4,Yes,Yes,Fiber optic,Month-to-month,101,Yes,404
Male,0,No,33,Yes,Yes,DSL,Two year,55,No,1815
Male,1,No,10,Yes,Yes,Fiber optic,One year,87,Yes,870
Female,0,No,72,No,No,DSL,Month-to-month,49,No,3528
Female,1,No,1,Yes,Yes,DSL,One year,21,Yes,21
Female,0,No,67,Yes,Yes,DSL,Two year,26,No,1742
Female,0,No,22,Yes,Yes,DSL,Two year,80,No,1760
Male,0,No,62,Yes,No,DSL,Two year,97,Yes,6014
Female,1,No,21,No,Yes,DSL,Month-to-month,42,Yes,882
Female,0,Yes,68,Yes,No,Fiber optic,Month-to-month,112,No,7616
Male,0,No,7,Yes,Yes,DSL,Month-to-month,98,Yes,686
Female,0,No,58,Yes,Yes,DSL,One year,80,No,4640
Female,0,Yes,23,Yes,No,DSL,Two year,84,No,1932
Male,1,No,71,Yes,No,DSL,Month-to-month,24,No,1704
Female,0,No,41,Yes,Yes,Fiber optic,Month-to-month,86,No,3526
Female,0,Yes,0,No,No,DSL,Two year,56,No,0
Male,0,No,61,No,No,DSL,One year,62,No,3782
Female,0,Yes,46,Yes,Yes,Fiber optic,Two year,100,No,4600
Female,0,No,6,Yes,No,DSL,Month-to-month,21,No,126
Male,0,No,7,Yes,Yes,DSL,One year,94,Yes,658
Male,0,No,21,Yes,Yes,Fiber optic,Month-to-month,74,No,1554
Female,1,No,13,Yes,No,DSL,Two year,95,Yes,1235
Female,0,Yes,22,Yes,Yes,Fiber optic,Two year,83,Yes,1826
Female,0,No,26,Yes,No,DSL,One year,69,No,1794
Male,0,No,4,No,No,DSL,Two year,42,No,168
Female,0,Yes,63,Yes,Yes,Fiber optic,One year,20,No,1260
Male,1,No,5,Yes,Yes,Fiber optic,Month-to-month,80,Yes,400
Female,0,No,55,Yes,Yes,Fiber optic,Month-to-month,94,No,5170
Male,0,Yes,51,Yes,Yes,Fiber optic,Month-to-month,76,No,3876
Female,0,Yes,56,Yes,Yes,Fiber optic,Two year,69,No,3864
Male,0,No,18,Yes,No,Fiber optic,Month-to-month,20,No,360
Male,0,No,72,Yes,No,DSL,Month-to-month,106,No,7632
Female,0,Yes,19,Yes,Yes,DSL,Two year,50,No,950
Male,1,No,22,Yes,Yes,Fiber optic,Month-to-month,97,Yes,2134
Female,0,No,41,No,Yes,DSL,Two year,35,No,1435
Male,0,Yes,5,Yes,Yes,DSL,One year,19,No,95
Female,0,No,57,Yes,Yes,DSL,Month-to-month,74,No,4218
Male,1,No,29,Yes,Yes,DSL,One year,101,No,2929
Female,0,Yes,33,Yes,No,DSL,Two year,94,Yes,3102
Female,0,No,72,Yes,No,DSL,Month-to-month,98,No,7056
Male,0,No,31,Yes,No,DSL,Two year,89,No,2759
Male,1,No,52,Yes,No,DSL,One year,104,No,5408
Male,0,Yes,35,Yes,No,Fiber optic,Month-to-month,20,No,700
Female,0,Yes,7,Yes,No,Fiber optic,Month-to-month,20,No,140
Female,0,No,22,Yes,No,Fiber optic,Month-to-month,55,No,1210
Male,0,No,6,Yes,No,DSL,One year,75,Yes,450
Female,0,No,60,No,No,DSL,Two year,38,No,2280
Male,0,Yes,24,Yes,Yes,Fiber optic,Month-to-month,20,No,480
Female,1,No,31,Yes,Yes,Fiber optic,Month-to-month,74,No,2294
Male,0,No,26,Yes,Yes,DSL,Month-to-month,86,No,2236
Male,0,Yes,1,Yes,Yes,DSL,Month-to-month,70,Yes,70
Male,0,Yes,40,Yes,No,DSL,Two year,20,No,800
Male,0,Yes,10,Yes,Yes,Fiber optic,One year,20,No,200
Female,0,Yes,70,Yes,Yes,DSL,Month-to-month,19,No,1330
Male,0,No,3,Yes,No,Fiber optic,Month-to-month,55,Yes,165
Male,1,No,46,Yes,Yes,Fiber optic,One year,85,Yes,3910
Male,0,No,59,Yes,No,DSL,Month-to-month,110,Yes,6490
Female,1,No,48,Yes,No,DSL,Month-to-month,71,No,3408
Male,0,No,59,Yes,Yes,Fiber optic,Two year,19,Yes,1121
Female,0,No,29,No,No,DSL,Month-to-month,31,Yes,899
Female,1,No,8,Yes,No,DSL,Month-to-month,20,Yes,160
Female,0,Yes,9,Yes,Yes,Fiber optic,One year,20,No,180
Female,0,No,8,Yes,No,Fiber optic,Month-to-month,58,No,464
Female,0,No,28,Yes,No,DSL,Month-to-month,90,Yes,2520
Female,0,Yes,20,Yes,Yes,DSL,Month-to-month,76,No,1520
Female,1,No,56,Yes,No,Fiber optic,Month-to-month,105,Yes,5880
Female,0,No,49,No,Yes,DSL,Two year,41,No,2009
Female,0,No,5,Yes,No,Fiber optic,One year,89,Yes,445
Female,0,No,18,Yes,No,DSL,Two year,90,Yes,1620
Male,0,Yes,71,Yes,Yes,Fiber optic,Two year,90,No,6390
Male,0,No,20,Yes,Yes,Fiber optic,Month-to-month,89,Yes,1780
Male,0,No,40,No,No,DSL,Two year,42,Yes,1680
Female,0,No,18,Yes,Yes,Fiber optic,Month-to-month,61,No,1098
Female,0,Yes,38,Yes,No,Fiber optic,Two year,20,No,760
Female,1,No,67,Yes,Yes,Fiber optic,Month-to-month,106,No,7102
Female,0,Yes,17,Yes,No,DSL,One year,55,No,935
Male,0,No,1,No,Yes,Fiber optic,Two year,35,Yes,35
Male,0,No,68,Yes,No,DSL,One year,25,No,1700
Male,0,No,35,Yes,No,DSL,Month-to-month,83,No,2905
Female,0,No,3,Yes,No,DSL,One year,76,Yes,228
Female,0,No,8,Yes,No,Fiber optic,Two year,90,No,720
Male,0,No,29,Yes,No,DSL,Two year,71,No,2059
Female,0,No,2,No,No,DSL,Month-to-month,35,Yes,70
Female,1,No,53,Yes,Yes,DSL,One year,74,No,3922
Male,0,Yes,1,No,Yes,DSL,Two year,25,Yes,25
Female,0,No,7,Yes,Yes,Fiber optic,Month-to-month,75,No,525
Female,0,Yes,4,Yes,No,DSL,Month-to-month,20,No,80
Female,0,No,29,Yes,Yes,DSL,Two year,76,No,2204
Female,0,No,3,Yes,Yes,Fiber optic,One year,75,Yes,225
Female,1,No,1,No,No,DSL,One year,26,Yes,26
